label,0.05,0.25,0.5,0.75,0.95
0,0.7600539296865464,0.9024180620908737,1.0114372372627258,1.1264971792697906,1.2922744274139404
1,1.2382561564445496,1.3228132724761963,1.3669383525848389,1.404270350933075,1.4508471667766571
