label,projection_score
0,-0.04101253
0,-0.050453242
0,0.0012285644
1,0.14240168
1,0.11204368
0,0.018104916
1,-0.0522242
0,-0.01316
1,0.11165191
1,0.045999438
0,0.02545809
1,0.25693697
1,0.15967086
1,-0.020029325
1,0.0060644764
1,0.19928843
0,-0.043811698
1,0.039347097
0,0.18188885
0,-0.03670409
0,-0.028905757
0,0.026315134
1,-0.34073353
0,0.08263199
1,-0.012060389
0,0.047901824
1,0.11210922
0,-0.07754381
0,0.032687794
0,-0.01636969
1,0.3664102
1,0.15637252
0,0.021979159
0,0.048192054
1,-0.31137556
0,0.06463137
0,-0.13798735
0,-0.0408821
1,0.035052072
1,0.027107777
1,0.12936045
1,0.021797618
1,0.031039467
1,0.2418031
0,-0.019727826
1,-0.09439243
1,0.092507206
0,0.120249204
0,0.0751228
1,0.14123583
1,0.15763716
0,-0.13612509
0,0.035237797
1,0.21476632
0,0.0019635377
0,0.12817806
1,0.31625777
0,-0.05613421
1,0.037479915
0,1.097424e-05
1,0.015376574
1,0.029545123
0,0.017660767
1,0.26861694
0,-0.09601555
1,-0.003665248
0,-0.0062766215
1,-0.00930869
1,0.17959405
0,-0.15402324
1,-0.0792709
0,0.046140667
0,0.070119485
1,-0.14942268
1,0.20286469
1,-0.024432486
0,0.16748106
1,0.22380596
0,-0.18305096
0,-0.037598647
1,0.15189146
1,0.078423955
0,0.047728803
1,-0.043524787
0,-0.13792078
1,-0.0060149133
1,-0.238447
1,0.24208565
0,-0.035366803
1,0.15205465
0,0.007346088
0,0.0341173
0,-0.05068845
1,0.37218246
1,-0.05769191
0,0.22481145
1,0.28574145
0,0.09382012
1,-0.005857055
1,0.019440293
0,-0.017010361
1,-0.15034585
1,0.02700569
1,0.2077561
1,0.30571213
0,-0.013285753
1,-0.0302759
1,-0.06880079
0,-0.11295239
1,0.12287884
0,-0.03650031
1,-0.13937531
1,-0.016019741
0,0.07948964
1,0.15346916
1,0.1901458
0,0.015649443
0,0.25850978
1,-0.00902743
1,-0.018925376
1,-0.16010804
1,-0.01880624
1,0.07033689
0,0.0059103062
1,-0.0878877
0,0.049622666
0,0.0039621363
0,-0.24451555
1,-0.13086142
0,-0.18827635
1,-0.34940842
0,0.03991498
0,0.009324376
0,0.048004992
1,-0.075129874
1,0.0829899
0,0.08955084
1,0.24037549
0,-0.0540309
1,0.2710407
1,0.005794949
0,0.12959342
1,-0.047406692
1,-0.006307878
0,0.21542393
0,-0.077830255
1,-0.005576165
0,0.14266318
0,-0.061524473
1,-0.23306306
1,0.058437295
0,-0.06664019
0,-0.11331139
1,0.19965221
0,-0.09527153
0,0.102388114
1,0.17062338
1,0.14305651
1,0.09681659
1,-0.11155425
0,0.016653523
1,0.007908134
1,-0.023024827
0,0.097131774
1,0.16381913
1,0.10623169
1,0.07329108
1,0.1708806
1,0.09253352
0,-0.029246192
0,0.13538979
0,-0.020999731
1,0.20129001
1,0.15815888
0,0.084988415
1,0.23476502
0,0.17211609
1,-0.12492696
1,-0.0065255603
1,-0.29253408
1,-0.027275778
1,-0.10682435
1,0.10724987
0,0.01427897
0,0.073116936
1,-0.2075031
0,0.049159344
0,0.084058955
1,0.3193934
1,0.054493695
0,0.0077013746
0,0.1647415
1,0.059552345
1,0.23261748
1,0.08132714
0,-0.101026446
0,-0.02385462
0,-0.022582514
1,0.11169414
1,0.0019363221
0,0.04122677
0,-0.0044461912
1,-0.26514077
1,-0.053919036
1,0.18016739
1,0.005425512
1,0.07792393
0,0.027489094
0,0.037490316
0,-0.0062096915
0,0.00056449324
1,-0.2623115
1,0.13894445
0,-0.072296806
0,-0.03734152
1,0.06531813
0,-0.059915755
0,0.17346771
0,0.0022226935
0,0.06354989
0,0.21557571
1,0.1953478
0,-0.07371136
0,-0.035616357
1,-0.09389906
0,-0.07085595
0,0.080902815
0,-0.053072438
0,0.010288559
1,0.027952503
1,0.32002592
0,-0.02159964
1,0.1541179
0,0.14952737
1,0.011255824
1,-0.16667102
1,-0.090137735
0,0.082293764
1,0.35435367
1,0.22723384
1,0.1541382
1,-0.115389355
0,0.1937777
1,0.3148229
0,0.2267368
0,0.047019586
1,0.25093964
1,0.05873388
0,-0.008805642
1,0.07797788
1,0.06005046
1,0.45941395
1,0.108118884
0,0.100536264
0,0.02746054
0,0.0827117
0,0.03982585
0,0.064665385
1,0.08580512
0,0.007166515
1,-0.05248874
1,0.020051004
1,-0.095237926
1,0.34493974
0,-0.019941546
0,-0.08003486
1,-0.16345036
0,0.08624541
1,-0.19690178
1,0.095615275
1,0.029440805
1,-0.13990286
1,0.36814594
1,-0.025128387
0,-0.076894306
0,0.17118958
0,-0.011964859
1,-0.059266794
0,0.0075691976
0,0.19186318
0,0.018265268
1,0.06886265
0,0.031908758
1,0.24212924
1,0.1792973
0,-0.11595692
0,0.10680116
1,-0.2309752
0,0.022978881
0,0.08649589
1,0.050408624
1,0.1234433
0,0.012115162
0,0.004942157
1,0.19191822
1,0.36387798
1,0.022820203
1,0.33275503
1,-0.37831712
0,-0.0015299376
1,0.3492504
1,-0.10390365
0,0.05749789
0,-0.12447547
0,0.032779314
1,-0.016459344
0,0.03860879
1,0.03862854
0,0.048470467
0,0.0012788707
0,-0.09888589
1,0.075461216
0,-0.028406737
0,0.10738332
0,0.084360026
1,0.21489424
1,-0.009424056
1,0.11199493
0,0.03572335
0,-0.0013141346
0,0.056093108
0,0.1044168
0,-0.094906755
0,-0.045654804
1,0.12658747
1,-0.085712254
0,-0.12627251
1,0.17987148
1,-0.08839514
0,-0.043737993
0,-0.09290098
1,-0.083174646
1,0.04664162
0,-0.04090067
1,0.094558984
1,0.4460451
0,0.06437926
1,-0.10878545
1,0.20615715
0,0.13251168
1,0.10137464
0,0.004645261
0,0.08173633
0,-0.026577875
1,-0.16222264
0,-0.12227471
0,-0.049555846
0,0.16998366
0,-0.11331116
0,-0.041995227
0,0.02279011
1,-0.08434018
1,0.2702971
1,-0.26478544
0,0.11237978
0,0.012707227
1,0.13708761
0,0.21407263
0,-0.0295328
0,0.036925055
1,0.03671436
0,0.11384099
0,-0.016123546
0,-0.0015328862
0,-0.152203
0,0.15239075
0,0.012926508
0,0.03320141
0,-0.0027024192
1,-0.21982138
1,-0.02646448
0,-0.043806598
0,-0.009538703
0,0.018424446
0,0.00839206
0,-0.00892389
1,0.1113984
0,-0.06367704
1,0.16063371
0,0.13914433
1,0.22940294
1,-0.043567516
1,0.15298711
1,0.20709147
1,-0.13724886
1,0.12872477
0,0.0029365253
1,0.059115715
1,0.07634641
0,-0.2089174
0,-0.17268956
1,0.27051786
0,-0.005587671
1,-0.13170813
1,0.110010415
1,-0.027060725
1,-0.07260342
0,-0.11134216
0,-0.076547824
0,0.065215565
0,-0.061616037
0,0.107264176
1,-0.06504573
1,-0.28276882
1,0.11146854
1,-0.0703046
1,0.25166866
0,0.010000741
0,-0.026897892
1,-0.054235633
1,-0.087529
0,0.1750066
1,0.14320207
0,-0.16968355
0,-0.13089001
1,0.12628342
0,-0.01000238
1,0.2066899
1,0.17849919
1,-0.09220102
0,-0.12023593
1,0.129406
0,0.06201303
1,-0.1054131
0,-0.0022854377
1,-0.1491903
1,-0.032291804
1,-0.069758825
0,0.13720798
0,-0.05208396
1,0.105199225
1,0.06642023
1,0.1750703
0,-0.01631017
0,0.18681176
0,-0.069730274
1,-0.14242539
1,0.24552739
0,-0.047468744
1,0.0609912
1,-0.020544166
0,0.03302786
1,-0.17022854
1,0.21683939
0,0.083151855
1,-0.015863994
1,-0.039934825
0,-0.14091353
1,-0.025886616
1,0.3766076
1,-0.026169278
1,0.21405944
0,0.061216205
0,0.2140113
0,-0.011772826
1,-0.05406611
1,0.20413923
1,-0.2086942
1,0.016014062
1,-0.012808099
1,0.22211896
1,-0.20452495
1,-0.04155717
1,0.07470291
1,0.11787091
1,0.1836299
0,-0.007136113
0,-0.17738652
1,0.09353037
1,0.16620472
1,-0.058576144
1,0.1502012
1,0.04508561
1,-0.108631864
1,-0.030471176
1,-0.07130019
1,0.18978211
0,-0.029940054
1,0.3096242
0,-0.059611864
0,-0.09216017
0,0.014549788
0,-0.1404973
1,-0.106956095
0,0.14589044
1,0.038002912
0,0.123012684
1,0.15955573
0,-0.0030933954
0,0.014394445
0,-0.08599783
0,-0.020261155
1,0.06695263
0,0.17423329
1,0.17069528
0,0.103843115
1,-0.15983188
0,0.11513401
1,0.010764461
0,0.07150148
1,0.17351015
1,-0.17272566
1,0.014518289
1,0.34110492
0,-0.024888914
0,0.10640561
0,-0.094893426
0,0.13125744
0,0.054214604
0,0.13280441
1,-0.16877587
0,-0.10176997
1,-0.0050853803
0,-0.019734005
1,0.073641956
1,0.17288515
1,0.09171597
0,-0.09748018
0,0.10113269
1,-0.265613
1,-0.0045922715
0,-0.095961556
0,-0.070894845
0,0.033495788
1,-0.11305353
0,0.081239395
0,-0.013948623
0,0.06759821
1,-0.07254121
0,-0.11301001
0,0.14713214
0,0.114520855
0,0.03268931
0,-0.050443675
0,-0.054541063
1,0.2098041
0,0.035715222
1,-0.057723813
0,-0.25812596
1,0.15176049
0,-0.20810327
0,-0.017604055
0,-0.058542963
1,0.01631327
1,-0.19304848
1,-0.16307054
0,0.082486026
1,-0.18976584
1,-0.07427904
0,0.17441675
1,-0.19002013
0,0.03680003
1,0.046246476
0,0.00010706438
1,-0.22841252
1,-0.05246886
1,0.17757809
1,0.430523
0,0.0024424768
1,-0.12275824
1,0.37181044
1,-0.08441454
1,0.1513848
0,-0.087394744
0,-0.003659652
1,0.17291811
1,0.16776118
1,0.0066548735
0,0.09475411
1,0.32938024
0,0.007911846
0,0.10101364
1,-0.021826532
0,0.11618812
0,0.12983717
0,-0.12640962
0,0.18304168
0,-0.023662355
1,0.15668696
1,0.13686591
1,0.0020652846
1,0.26962093
0,0.0382312
0,0.14658108
0,-0.07003997
1,0.06843333
1,0.18121433
1,0.024467453
1,-0.19633558
1,0.019294534
1,0.27391645
0,-0.030894171
1,-0.123695135
1,-0.06309818
1,0.16350849
1,0.36939633
0,0.038726505
0,-0.015217239
1,0.03231667
0,0.15802188
0,-0.018295959
0,0.28609195
1,0.087890394
1,-0.08036522
0,0.0080405325
0,-0.0017714219
1,-0.2317319
1,0.0065407054
0,-0.004249325
1,0.02509024
0,-0.0014508702
0,-0.01505086
1,-0.21860601
0,0.017058752
0,-0.029685028
1,0.20548877
0,0.028278714
1,-0.015139402
0,-0.019135326
0,-0.043857317
0,-0.02174715
1,-0.18260723
1,0.35212624
1,0.027305987
1,0.09485849
1,-0.02813178
0,-0.07742589
1,0.08859975
1,0.1555157
0,0.029309306
0,0.04642125
0,-0.17166989
0,-0.21805443
1,-0.32765472
1,0.30729106
1,0.05501796
0,-0.045073427
0,0.03239312
0,-0.04474478
0,-0.13569322
1,0.16198054
0,0.0006760261
0,0.041936927
1,0.02236564
1,-0.082392745
1,-0.06131474
0,-0.044720907
0,0.11890561
1,0.027841592
1,0.025363244
0,-0.004305456
1,-0.029708546
1,0.15553011
0,0.17225099
0,-0.05563131
1,-0.11418365
0,0.04506233
0,0.013317367
1,-0.13944161
1,0.2246987
0,0.025437664
1,0.28287652
1,0.029212322
1,0.1811595
1,0.14703548
0,-0.012484623
0,0.0031445026
1,-0.14582925
1,-0.2904572
1,-0.028920107
0,-0.14961742
1,0.23420109
0,0.18061192
0,-0.13353515
1,-0.16184254
0,0.14359388
0,0.0059772623
0,0.04832633
0,-0.010196574
1,0.07382425
1,0.13179016
0,-0.05789281
0,-0.085896954
0,0.07891708
1,-0.23278941
1,-0.13888526
0,-0.0055301394
0,-0.04012395
1,-0.17258775
0,0.18884191
0,-0.050998315
1,0.13083068
0,-0.101526774
1,-0.10594642
0,-0.11917818
1,-0.016809914
0,-0.059292275
0,-0.09204606
1,0.07392342
0,0.026982727
0,0.0032790117
1,0.043065824
0,-0.027233753
1,0.0050919317
0,-0.012672368
1,0.18366428
1,-0.078740515
1,-0.15014896
1,0.103399575
0,0.0023749797
0,-0.037497923
0,0.032263983
0,0.026740722
0,0.03545897
1,-0.06317754
0,-0.12179738
0,-0.034879126
1,0.37000328
1,0.23675427
1,0.09890391
1,0.08482932
0,0.11009975
0,-0.03639687
0,-0.09442844
0,0.055709157
1,0.011338925
1,0.05362898
0,0.14623415
1,-0.035399243
1,0.08760843
0,0.070292756
0,-0.065209426
0,0.03470439
0,0.15810657
1,-0.18977897
1,0.2365216
1,0.081841074
0,0.0217259
1,0.03471146
1,0.0449604
1,0.17264357
0,-0.21130352
0,-0.071304984
0,0.063224114
1,0.002722733
0,-0.105514765
0,-0.012014355
0,0.16589674
0,-0.00037135795
0,-0.031399738
1,0.07903918
0,-0.06970662
0,0.09650933
1,0.081781246
1,0.13788256
1,-0.19223885
0,-0.053123955
1,0.32957327
0,-0.06814587
0,-0.0861068
0,-0.121444166
1,0.010808662
0,-0.21145262
0,-0.09548837
0,0.027871892
1,-0.0025510956
1,0.3187506
0,0.10346421
0,0.03743161
0,0.106822774
0,0.016882502
0,0.14254658
1,0.1861531
0,0.0407731
0,-0.026784725
0,-0.0357345
0,0.04053195
1,0.112176806
1,0.1822735
1,0.10984216
1,0.04783762
0,-0.0028501917
0,-0.026482522
0,0.07020526
1,-0.25947928
1,0.062107366
0,-0.016194727
1,0.10061054
0,0.041092414
1,-0.21232112
1,-0.05582474
0,-0.029041622
1,0.25979635
1,-0.0294909
1,-0.07642709
1,0.107684195
0,0.008315693
1,0.061153818
1,0.09418318
1,0.024278235
0,-0.03972481
1,-0.22185265
0,0.19980821
0,-0.06300437
1,0.053941928
0,0.026088119
0,-0.051001947
0,-0.04457002
1,0.41059098
1,0.11244184
1,0.26975343
0,-0.14463498
0,0.089460075
1,-0.04349658
0,-0.022893963
1,-0.05236488
0,-0.031344403
1,0.090565115
0,-0.0010753677
1,0.11026679
1,0.15387195
0,0.06527419
1,-0.1554759
1,0.13989462
1,0.21303655
0,0.2078164
0,0.11939363
0,-0.031791724
0,0.08597567
1,0.16898076
0,-0.014811559
0,-0.060288142
1,0.07790543
1,0.19322877
0,-0.14128992
1,0.16875634
1,0.22672749
1,-0.007276347
1,0.19676594
1,0.11356663
0,0.08263825
1,0.3159851
1,0.021971043
0,0.21330857
0,-0.021484798
1,-0.13747457
1,-0.24415037
1,0.25713348
0,-0.03639309
0,-0.12971283
0,-0.02685027
1,0.35991046
0,-0.069350384
0,-0.011704362
1,-0.18766648
0,0.08230528
1,0.010347564
0,-0.01671814
1,0.18717824
0,-0.10258091
1,0.08387067
1,0.22615983
1,0.16044858
0,0.01995996
1,0.060867105
0,0.025564266
1,0.0077170297
0,0.042296685
1,0.08848337
0,0.07372829
1,-0.15781145
0,-0.012023777
0,0.044994086
0,0.013747653
0,0.0600128
1,0.19101317
0,-0.007776157
0,0.073031254
0,-0.009914852
1,-0.15589112
0,-0.10665168
0,-0.015668357
0,0.15167321
0,-0.011585202
0,0.14924133
0,0.0034573912
1,0.1444943
1,0.011287095
0,0.08522889
0,0.04468864
0,0.05144442
1,-0.30689412
1,-0.061128136
0,0.040653262
1,0.035370886
0,0.0530462
0,-0.07827914
0,-0.018545916
1,-0.06910262
0,0.01555089
1,0.13330142
1,-0.097900234
0,0.037745327
0,0.024020664
1,-0.034118623
1,0.056947116
1,0.111891724
0,-0.08834175
1,0.081284665
1,0.08202366
1,0.087838486
0,0.14350128
1,0.12806608
0,0.113733105
0,-0.0013734661
1,0.00018882891
0,0.07719228
0,0.23316276
1,-0.03752905
0,-0.10598224
1,-0.19269188
0,-0.19898167
0,0.04603142
0,0.004276307
1,-0.0035690544
1,-0.15228917
0,-0.004758333
1,-0.017860083
0,-0.029787444
1,0.3246829
1,0.17025004
1,0.18118869
1,0.08779427
1,0.27350962
1,0.20522575
1,0.1140576
0,0.043866146
1,-0.03289169
0,0.04971855
0,-0.10833054
1,0.19842553
0,0.10195632
1,-0.019789772
0,0.043524876
0,-0.08244021
0,-0.0035282047
0,0.052704062
1,0.13843983
1,0.021050515
0,-0.08874946
1,-0.008065302
1,0.23824158
0,-0.11676274
1,0.20410906
0,-0.014526387
1,0.2554676
1,0.0075697834
0,0.08149754
1,-0.115059584
1,-0.20500904
1,-0.04765214
1,0.20979634
1,-0.06850922
0,-0.17872249
1,0.06649897
0,-0.005433446
0,0.18006195
0,0.0259195
1,0.051914066
0,0.032938324
1,0.3540166
0,0.046950247
1,-0.050718985
1,0.24280463
0,-0.028084094
0,-0.0074477596
0,-0.02248984
1,-0.06622425
1,-0.04097118
1,0.037596125
1,0.06992918
0,0.035432734
1,-0.0920341
0,0.07129167
1,0.17690988
1,0.22368063
0,0.041614696
0,0.08619867
0,0.22688447
0,0.014149945
0,-0.09852461
0,0.034258276
1,0.13182521
0,-0.08258556
0,-0.16555405
0,-0.029835794
1,-0.14228818
1,-0.021562833
1,-0.05868676
0,-0.20100275
1,0.026657274
1,0.20214298
1,0.16524488
1,-0.18525581
1,0.13579945
1,-0.056944937
0,0.036076352
1,-0.15509568
0,0.07842203
1,0.08329449
0,-0.030557316
0,0.07343224
0,-0.028354716
0,-0.003787019
1,0.31523827
0,0.011948252
0,0.06005025
0,0.015492393
0,-0.067128845
1,0.15676896
0,0.008025412
0,0.113596536
0,-0.06900315
0,0.015627053
1,0.2921265
1,0.22413057
0,0.013492046
1,0.18656547
1,0.09890048
1,-0.16497755
0,0.00811255
0,-0.045635343
1,0.33576483
0,0.111705296
0,0.09595371
1,-0.020512814
1,-0.032393675
1,0.27923027
0,-0.09089187
1,0.31170276
0,0.15712246
1,-0.09276399
1,0.0013958123
1,0.14285667
1,0.10630214
1,0.35695425
0,0.04019136
0,0.07861709
1,0.09135103
1,0.3718435
0,-0.023875004
0,0.032364927
1,-0.0011131649
1,0.2929524
0,-0.12214409
0,-0.043958
0,0.22701082
0,0.029753843
0,-0.05795387
1,0.03442952
0,0.2155279
1,0.050308563
0,0.0302704
1,-0.012622613
0,-0.08464889
0,0.1599353
1,0.26383463
0,-0.20899355
1,0.13570872
0,-0.0019836258
0,0.07266957
0,0.10227228
0,-0.019400064
0,-0.22480237
1,-0.03525268
1,0.23383042
0,0.09305755
0,-0.0013159662
0,0.07399882
1,0.24073987
1,-0.023838177
1,-0.026366541
0,0.09480573
1,0.16327085
1,0.045365
0,0.027285263
1,0.31213188
0,0.009237605
1,0.07295341
0,0.040021434
1,0.10266739
1,-0.12641826
1,0.17044437
0,0.023152255
0,0.07477977
0,0.13429765
0,-0.053641457
1,-0.18014012
1,0.030987386
0,-0.020315563
1,-0.08485012
0,0.13711324
1,-0.14316754
1,0.100324556
1,-0.03517028
1,0.09700075
0,-0.015462748
1,0.1574283
0,-0.0044928486
1,0.17276025
0,0.040579904
1,0.07264034
1,0.14831449
0,0.0527028
1,-0.08028816
0,-0.103736326
0,0.14310306
0,-0.03889863
0,0.032587115
0,0.005289086
1,0.19932102
1,0.06946491
0,-0.012129146
1,0.076328166
0,0.045122933
0,0.07169624
1,-0.016338494
0,-0.029712616
1,-0.027297376
1,-0.12295116
1,-0.30540133
1,0.105816826
0,0.04487697
1,0.026563838
1,-0.004269431
1,0.031129401
0,-0.06546194
0,-0.018778296
1,-0.06585649
0,-0.018179225
0,-0.09083384
1,0.06290393
1,0.29237178
1,0.2062478
0,0.014692613
1,0.12594287
1,-0.12842783
1,-0.16462824
1,0.18655781
0,-0.076939486
1,-0.23258841
0,-0.036688015
0,0.06017598
1,-0.08302753
0,-0.02236458
1,0.3020541
1,-0.09377955
0,0.037500292
1,0.23122385
0,0.08637304
1,0.12571403
0,0.052846864
1,-0.064554945
0,-0.096693695
0,-0.020724885
0,0.13675714
0,0.14247705
1,0.08055946
0,-0.062035188
1,0.094507955
1,0.110312834
1,0.05087633
0,0.005258227
0,0.072339036
1,0.09688882
1,0.06000199
1,0.013291353
1,-0.0632543
0,0.1909393
0,0.25076282
0,0.020777818
1,-0.1046352
0,0.06859376
1,-0.085840285
0,-0.0061683245
1,-0.08976421
1,0.01231804
1,-0.0014607762
1,-0.10020379
1,0.04580072
1,0.21867524
1,0.019137286
0,-0.12510072
1,0.09684596
1,-0.14918739
0,-0.03776906
0,0.06851187
1,-0.058465794
1,0.22374135
0,-0.025680125
0,-0.026343152
0,0.14279379
1,0.14316978
0,0.011579953
1,-0.044823445
1,0.0714607
0,-0.09156244
0,0.010207567
1,-0.16910124
1,-0.028495936
1,-0.043026812
0,-0.049068376
0,0.011462665
1,0.08587152
0,0.05547136
0,0.16425607
0,0.17112972
1,0.18181309
0,-0.007848606
1,0.31203187
1,0.07509032
1,0.28575122
1,-0.09355631
1,-0.0316842
0,0.11424869
0,0.06803201
1,0.089223005
0,-0.09987175
1,0.022480557
0,0.01254048
1,-0.1587014
0,0.1179792
0,-0.06695826
0,0.061538488
1,0.18572861
0,-0.014545241
0,0.121877685
0,-0.12671083
1,-0.0410603
0,-0.10244433
0,-0.1525098
1,0.031053152
0,-0.12705226
1,-0.050467707
1,0.11339912
1,0.02329706
0,0.065495744
0,0.071136825
1,-0.22570103
0,-0.078613445
0,-0.11625317
0,0.054225538
0,0.01062998
1,-0.072112694
0,0.04337239
1,-0.031174684
1,0.38251254
1,0.12685107
0,-0.054494396
0,-0.06668814
1,0.2454033
0,0.013171196
0,0.18965672
0,-0.0006791875
1,0.07771659
1,-0.047917217
1,-0.026675347
0,-0.03777031
0,0.079130456
0,0.07124823
0,0.08390965
0,0.008777087
0,0.10238922
0,-0.04320912
0,0.03141459
0,-0.11623011
1,-0.07178901
0,-0.021029027
0,0.02769162
0,-0.078767285
0,0.15556896
0,-0.05475933
1,0.15930378
1,-0.09135173
1,-0.21515766
0,0.074674286
0,0.08328661
1,0.24530675
1,0.15888795
0,0.03579323
0,-0.02863105
0,0.07065324
0,0.0029598502
1,-0.2953004
0,0.027910613
1,0.05887818
0,-0.08818523
1,-0.04824983
0,0.044174165
1,-0.078487225
1,0.06743186
0,-0.09057374
1,0.011030078
1,0.08690861
0,0.15476303
1,-0.17493178
0,-0.06086655
0,-0.08553196
1,0.0070002135
0,-0.1646404
1,0.19142227
0,-0.05008285
1,-0.06322318
0,-0.022317182
0,0.09566611
1,-0.030871205
1,0.33083764
0,-0.022662759
1,0.21674131
0,-0.0371766
1,0.022212483
0,0.06015535
1,0.028414067
0,-0.041631017
0,0.036115628
1,0.0010928784
1,-0.05189174
0,0.06369673
0,0.020158922
1,0.20306444
0,0.06629289
0,-0.057650775
0,-0.09438401
0,-0.097766474
1,-0.20005153
1,0.19994843
0,-0.021243613
0,0.1351418
0,0.064024456
1,-0.07022595
1,-0.121820666
1,0.33188865
0,-0.077951275
0,0.0815959
0,0.08384652
0,-0.07333557
0,-0.13259768
1,0.25270885
1,0.23332582
1,0.32295933
0,0.26673633
0,0.091354534
1,0.022001855
0,0.04089725
1,0.2155332
0,0.0758114
0,0.056105703
1,-0.20712237
0,0.17916998
0,-0.032934666
1,0.20980178
1,-0.12292082
0,-0.02492918
0,0.10209765
0,-0.15288487
1,0.099345386
0,0.04402892
0,-0.026278723
1,0.2856301
0,0.01780042
1,0.22410044
1,0.111613214
0,-0.0037485757
0,0.021738347
0,-0.032884434
1,0.024130788
1,-0.17334163
1,0.084507704
0,-0.044902414
1,0.08650646
1,-0.051958684
1,-0.15441297
1,-0.18463565
0,-0.116073795
0,-0.032047126
1,0.13081858
1,-0.19464906
0,-0.041807927
0,0.12331256
0,0.07341297
1,0.007288817
0,-0.04554157
0,-0.07939245
0,-0.12674287
0,-0.013042998
0,0.06893486
0,0.19085135
1,0.024580384
0,-0.03416833
0,-0.09787309
0,-0.09718573
1,-0.22146712
1,0.05606576
1,0.22797842
1,0.0033398087
0,-0.12411279
0,0.09410268
0,-0.035363656
1,0.1724811
0,0.048373677
1,-0.08014431
0,0.07594235
1,0.01652755
1,0.13440436
1,0.134289
1,-0.1505699
0,-0.021153409
0,-0.13530454
0,0.07774865
1,0.1517615
1,0.20080933
0,0.058453083
1,0.37141216
0,-0.14905122
0,0.024025936
0,0.14916345
1,0.2737362
1,0.08159263
1,-0.09900185
0,-0.051531706
0,0.079572104
1,-0.08868188
0,-0.014345075
1,-0.19298215
1,0.23158439
0,-0.03824552
1,0.08644808
0,0.0008474821
0,0.11597967
1,0.13752724
1,0.046542794
0,0.18974769
0,-0.05485211
1,-0.0010958314
1,-0.00027147308
1,-0.20919885
0,0.0051178457
0,0.019700235
1,0.28410053
1,-0.059143107
0,-0.03182567
1,0.048764084
1,-0.025850385
1,0.24681506
0,-0.07255039
1,0.13422391
0,0.04461292
0,-0.030000318
0,0.059326693
0,-0.034431312
1,-0.058591157
0,-0.09413259
1,0.16206369
0,0.007119219
1,0.25650355
1,0.03553671
1,-0.18324843
0,-0.059751824
1,0.31684163
0,-0.015987612
0,0.104670525
1,0.31974465
1,-0.20533508
1,-0.13153753
0,0.24781182
0,-0.08027425
1,0.02835573
1,-0.08433764
0,-0.13860524
0,-0.1744028
0,-0.11821142
1,-0.1256579
1,0.06768347
0,-0.1345985
0,0.23443136
1,0.18530293
1,0.053566195
0,-0.018614266
0,-0.049569298
1,-0.021775033
0,0.03914874
1,0.003763971
0,-0.07796817
0,0.12255437
0,-0.17096372
0,-0.10376519
1,0.004467208
0,0.035950795
1,-0.015730012
0,0.06976691
0,-0.034442734
0,-0.026310906
0,-0.021478206
0,0.19101234
1,-0.026366368
0,-0.10177159
1,0.082286246
0,-0.06632587
1,-0.13881676
1,0.08843514
1,-0.21722274
1,0.2956251
1,0.2901047
0,0.044527363
1,-0.025254466
0,0.0058578546
1,-0.09560485
0,0.07497982
1,-0.044496506
1,-0.18834727
0,-0.081484444
0,-0.016594375
1,0.17980196
1,0.32106587
1,0.029602062
1,0.10437601
0,-0.064722426
0,-0.026775008
1,-0.044051766
1,-0.15487684
1,0.15388897
1,-0.024839247
1,0.2734444
1,-0.0115425605
0,0.046341363
0,0.11536556
0,-0.0037860284
0,-0.13317253
0,0.024725506
0,0.042977504
1,0.21097752
0,-0.08782173
0,-0.22391234
0,0.04405029
0,0.19113407
0,0.11732527
0,0.041822277
0,0.04792131
0,-0.0011188267
1,-0.046529897
0,-0.013563219
1,-0.3037643
1,-0.10861382
0,0.03075207
1,-0.048757806
0,-0.066147834
0,-0.040121224
0,0.04217266
0,-0.09640737
0,0.014017027
1,-0.027912857
0,-0.020802092
1,0.16727409
1,0.1453646
0,-0.037760824
1,-0.013608945
0,-0.06598592
1,0.10994158
1,0.16179557
1,-0.090995505
1,0.07734077
1,0.3644927
1,-0.12965345
1,-0.038073428
0,0.051954977
0,0.049698375
1,0.20058349
1,0.3799228
0,0.045708768
1,0.045619145
1,0.040149704
0,-0.12017548
1,0.19034937
1,-0.07611376
0,0.16626602
0,-0.08061719
1,0.19382282
0,-0.024837703
0,0.06638494
0,0.15497462
1,0.13073958
1,0.10316967
0,0.15955421
0,-0.06613834
1,0.0004680485
0,-0.02965509
0,-0.012172677
0,0.051920794
1,-0.04843028
1,0.29174876
0,-0.08595739
1,0.08625518
0,0.1576316
0,-0.14871922
0,-0.03262259
1,-0.19968058
1,0.09666836
0,0.039159525
1,0.19613908
1,-0.06971117
1,0.22422211
0,-0.11671193
1,0.16737224
0,0.099165216
0,0.054538604
0,0.0251324
1,0.045219067
1,0.23027429
1,0.022271542
1,0.15964079
1,-0.043079093
1,0.11391655
1,0.0051476723
1,-0.10233174
1,-0.059714705
1,0.42526874
0,0.16549437
1,-0.009534371
0,-0.036907833
1,-0.27773556
1,0.2967071
0,0.03887512
1,0.03140896
0,-0.09674819
1,0.14983845
1,0.27503008
1,0.033325367
0,0.06892026
1,-0.061164595
0,0.011358787
0,0.035191488
0,-0.003962772
0,0.06448124
0,0.05894416
1,-0.048247483
1,-0.06864965
1,-0.1048402
1,0.2040925
1,0.322827
0,-0.047346074
1,-0.0024136195
1,0.38756528
