label,pca_x,pca_y
0,0.15610771,-0.07167627
1,-0.24374132,-0.20662211
0,-0.34706476,-0.19152547
0,0.076664805,-0.07074274
1,-0.048165545,0.11934875
0,0.04608457,-0.2452283
1,0.32448542,0.22781731
0,0.038761582,-0.034482107
1,-0.2798653,0.099069625
0,0.17155632,-0.17803521
1,0.15068273,0.1521215
0,-0.30010426,0.1284792
1,0.08889696,-0.13139857
0,0.11558068,0.079488575
0,0.10615523,-0.041441336
0,-0.19001596,0.27473888
1,0.26823378,-0.3192281
1,0.23082471,-0.2751686
0,-0.14050546,0.28162438
0,0.13915184,0.026444286
0,-0.041897938,0.14035955
0,0.0011963546,0.16100764
1,0.17149027,-0.3088435
0,-0.15336932,-0.017205343
0,0.0065363906,0.08540346
0,-0.27666822,-0.08092329
0,-0.29047832,0.21460988
0,-0.042385958,0.074998826
0,0.001821924,-0.034520492
0,0.10393807,-0.24258943
0,0.21890888,-0.06611122
0,-0.0022372752,0.022301883
0,-0.05768824,-0.009323686
1,-0.016776912,0.054202735
0,0.12182805,-0.05429752
0,-0.110499665,0.045861416
1,-0.1460242,-0.27510852
1,0.1635266,0.35159254
1,-0.19114795,0.41657007
1,0.47999597,0.30207774
0,0.08745797,-0.057624325
0,0.26009506,-0.018176496
1,0.1640677,0.23354168
0,0.17433132,-0.06700699
1,0.012894746,-0.2933805
1,-0.11448163,0.3918426
0,0.047108267,-0.06549147
1,-0.043968108,-0.16953363
1,-0.21742454,-0.48264962
1,0.0855477,0.08287607
1,0.052103516,0.24511923
0,-0.020231778,0.12169481
1,0.081129074,0.079107106
0,-0.07498391,0.029075801
1,-0.028377231,0.2621922
1,-0.0068576355,-0.35692483
0,0.08101505,-0.11023931
1,-0.042912543,-0.08279152
0,-0.054174736,0.055026196
1,-0.086396195,-0.36862385
0,-0.27721432,-0.009396881
1,-0.15715975,-0.21797554
1,0.055819202,-0.15264674
1,-0.010163043,-0.07520418
0,-0.08691904,-0.016442
1,-0.07517843,0.027801782
0,-0.21267948,0.023958318
1,-0.22945258,-0.30897772
1,0.21487927,-0.19954522
0,-0.016082926,0.012412295
1,-0.4020881,0.020980775
1,-0.007089358,0.30970484
1,0.07509984,-0.33883262
1,-0.055576883,-0.15501676
1,0.3038288,-0.24652566
1,0.0781796,0.21791148
1,-0.18063481,0.50138336
1,0.25514597,-0.25663912
1,0.37135845,0.38434708
0,0.107391685,0.04475271
1,-0.47072363,0.1973826
0,0.072466284,0.14706823
0,0.05932111,-0.010842726
0,0.0024754703,0.043177232
1,0.055599574,0.2570535
0,-0.08437537,-0.03661038
0,0.19191572,-0.03987071
1,0.50752974,0.110732295
1,0.5457534,-0.17227276
1,-0.035815045,-0.31454772
0,-0.10044098,0.033641502
0,-0.11885065,0.21663496
0,0.13156489,0.10611429
0,0.06401065,0.1706987
0,-0.1672386,0.00064091384
1,-0.01976433,0.24011022
0,0.2525432,-0.05067624
0,0.19337656,0.059972078
0,-0.2811827,0.1381697
1,0.06127892,0.10904343
1,0.06548977,-0.313774
0,-0.086843655,0.1628638
0,-0.1530155,-0.17116602
1,0.17433318,-0.04212095
0,0.22156349,0.08415322
1,-0.1384784,0.066567935
0,0.16786072,0.15089467
0,-0.19171262,-0.1729583
0,0.0066109113,-0.0449491
1,0.0524255,0.04895977
0,-0.10294843,-0.19573684
0,-0.04596267,-0.0035769641
1,0.3202334,0.3566544
1,0.2251679,-0.063329786
0,-0.14161122,-0.1351661
0,0.35302198,0.15876815
1,-0.063115716,0.11890049
0,0.5108576,0.1126212
1,-0.0034952722,-0.0025799274
0,0.00810482,0.045751207
0,-0.12849414,-0.08822101
0,-0.09917584,0.07649995
0,0.11501627,-0.054580733
0,-0.042381603,-0.086318
0,-0.18028966,0.03454259
0,-0.11912644,-0.03330651
1,0.057920616,-0.3519141
0,-0.048220623,0.05855809
1,-0.28739902,0.34154606
1,-0.28368795,-0.08025493
0,-0.031380773,-0.12842424
1,-0.2550248,-0.23216571
1,-0.14284192,-0.14794753
1,0.18186457,0.2025106
1,-0.23941594,-0.03598976
1,0.4544072,-0.29545856
1,-0.30512246,-0.16696171
1,0.15402833,0.09429181
0,0.031046186,-0.08088525
1,0.27056938,-0.21833684
0,0.12300286,-0.048745707
0,0.112639755,0.21947828
0,0.105753586,0.0069648772
1,-0.14093478,0.20910674
1,0.11432235,-0.11179872
1,0.14667854,-0.17647572
1,0.07255414,-0.08237521
0,-0.13380742,-0.10830587
1,0.017647859,0.34093255
0,0.41968012,-0.19271375
1,-0.45980775,0.16714916
1,0.3480436,-0.030513525
1,0.30481476,0.060255416
1,-0.005783962,0.05153489
1,0.3955266,0.35657674
0,0.09385879,0.095290035
0,0.04834551,-0.047555104
0,-0.11380632,-0.102556854
1,-0.27694413,-0.41684878
1,0.09032996,-0.19781186
1,-0.2732024,-0.084236845
0,0.11311649,0.062992744
0,0.06280038,0.015185237
0,0.023603681,0.045480624
0,-0.05000091,0.15843117
1,-0.19676256,-0.095366016
1,0.22451624,-0.17231582
1,0.018357396,-0.25009024
0,0.29002786,-0.05194895
0,-0.071333766,-0.14950605
1,0.28480595,-0.034924373
0,-0.034809902,0.12038988
0,-0.10734998,0.19883534
0,-0.073248036,0.04720162
0,-0.089089155,-0.034811184
1,-0.14001076,0.0807416
0,-0.071284555,0.15486741
0,-0.2503075,0.17400426
0,0.11785565,-0.24501444
1,0.16905399,-0.12879612
0,0.15432635,-0.25327516
0,0.2670463,0.020316556
0,0.12951297,-0.041545972
1,-0.18535168,-0.17301695
1,-0.15653467,0.11857085
0,-0.25188777,0.22323124
0,-0.0012776256,-0.026756108
1,-0.0996345,0.49970937
1,-0.043093305,0.370943
0,-0.093522206,0.14799851
0,0.04139213,0.11594951
1,-0.10799597,-0.3218493
1,0.20825052,0.043119296
0,-0.0578273,-0.03708981
1,0.20572513,-0.0061055124
0,0.015550863,-0.14612077
0,-0.0471896,0.06266573
0,0.16853105,0.018854514
0,-0.2912589,-0.22746433
1,0.14937846,-0.004266113
1,0.038919527,0.4793328
0,0.39335248,-0.085990235
0,0.07115613,0.11021599
0,-0.28094926,0.06844317
0,-0.16542196,-0.00904955
1,0.1611098,0.14524086
1,-0.20677908,-0.05037129
0,-0.11721127,-0.26109433
1,-0.047872595,-0.2522967
1,0.433768,-0.122685
0,-0.2571946,0.022308514
0,0.14992955,-0.047149792
0,-0.06200137,-0.08112009
1,0.16604337,0.14598109
0,0.24779695,0.056078956
0,0.10819857,0.015398249
0,-0.0924045,0.10634522
1,-0.11106381,0.21078828
0,-0.13478258,-0.009048566
0,-0.056031935,0.060825586
0,0.078599885,0.014540657
1,0.2876263,-0.07191539
1,-0.060659718,-0.3085125
1,0.096711144,-0.33787078
1,0.18587421,0.37778616
0,0.017058965,0.06012717
0,-0.21984458,0.06712821
1,-0.1204548,-0.09817283
1,-0.0064653475,-0.16265617
1,-0.04860058,-0.012818843
0,0.13314044,0.030439287
1,0.27010912,-0.15560044
0,-0.23713425,-0.2373143
1,-0.6056849,0.044941768
1,-0.13861261,0.085532084
0,-0.11999743,0.054020897
1,-0.10191518,-0.017976776
1,-0.20720062,-0.06583382
1,0.14840743,0.3654855
1,0.1959654,0.0633205
1,0.24465978,-0.31619704
0,0.012547214,0.108214006
0,-0.018670699,0.072879076
1,-0.2043107,0.11348696
0,-0.20681398,-0.18315317
0,0.148613,0.07543317
0,-0.07260199,-0.06254892
1,0.0940623,0.361004
0,-0.29164276,0.107372664
0,0.11533089,-0.0023284554
0,-0.049168453,-0.0052196085
0,0.08966747,-0.05248262
0,0.17118943,-0.2760687
0,-0.0197002,0.067138806
0,-0.015378039,-0.00029732287
0,-0.102409124,0.07337245
0,0.19099697,-0.010383889
0,0.0030910075,0.045547433
0,0.092513725,-0.020708904
1,-0.2550124,-0.08289835
1,0.14550504,0.15612663
0,-0.1302829,-0.06315112
1,-0.046665136,0.12213237
1,0.28842747,-0.06791958
1,0.022000093,-0.020186752
1,-0.048270486,0.029763743
1,0.011525184,-0.2691546
0,-0.28115642,-0.16769846
0,0.1253784,0.12981686
0,0.2028456,0.046240196
0,-0.012593705,0.035810784
1,0.23956305,-0.11407898
1,-0.1675371,-0.18574531
1,0.22715503,-0.2838019
1,0.059421036,0.013778254
0,-0.1724367,0.15078972
1,-0.28366295,0.045104668
1,-0.11191891,-0.12446077
1,0.4525709,0.16033997
1,0.12103218,-0.045935184
1,0.06668618,-0.27564305
0,-0.19157764,-0.07131986
1,-0.18539906,-0.098847106
0,0.01820223,0.12413821
0,0.1598939,-0.28618193
0,0.20926112,-0.13532524
0,-0.11290403,0.2041148
1,0.080322966,0.24515267
0,0.0870433,-0.03434746
1,-0.29507044,0.17309195
1,0.054108303,0.07150505
0,0.06058428,0.002675116
1,-0.46607602,0.51231915
0,-0.23331356,0.035966076
0,-0.10859726,-0.14778753
0,-0.3137126,-0.1882266
1,-0.1154118,0.11279358
1,-0.07038918,0.31090838
1,-0.0065505393,-0.2187242
1,0.034403827,0.49431664
0,-0.11184108,0.10292904
1,-0.17441954,-0.1950226
0,0.029495355,0.009058833
0,-0.32073975,0.018566623
1,0.4527263,0.14486389
0,0.34559903,-0.043996304
0,-0.11012097,0.22107892
0,-0.070076466,-0.14555855
0,-0.09947993,0.31711018
0,0.27525812,-0.12626593
0,-0.08485745,-0.0529321
1,0.12471107,0.28618065
1,-0.062411796,-0.2151344
1,0.2201961,-0.042027175
1,-0.27544457,0.2273314
0,0.2213316,0.17273001
1,-0.10717483,0.07882248
0,-0.16514905,-0.27056003
1,0.12722614,0.35738182
0,0.05814526,-0.064802125
0,0.08008763,0.10590546
0,-0.10620056,0.13624685
0,-0.14640722,0.14418341
1,0.0521206,-0.15005316
0,0.15748996,0.14287654
1,0.0051055886,-0.027326345
0,0.23394388,-0.10558559
0,-0.09329234,0.005126849
1,0.080641344,-0.3936293
1,-0.1795125,0.12324404
0,0.12846062,0.034201063
0,0.05622888,0.14354837
0,-0.1894801,-0.20088948
0,-0.10846633,-0.011932448
0,-0.018704807,0.0087974295
0,-0.018346354,-0.098999426
1,0.2519061,-0.16467614
0,0.07193208,0.059372015
0,-0.162019,0.11003253
0,0.1650931,-0.018430963
0,0.048588563,0.0063759685
0,-0.18616255,-0.22072609
1,0.038329255,0.1377981
1,0.08860506,-0.10230605
1,0.14319499,-0.2983206
1,0.02944887,0.1143008
0,-0.10747798,0.10304596
0,0.21495432,-0.11492218
0,0.0362336,0.05178663
1,-0.07871302,-0.21405639
1,-0.20724244,0.16600122
0,0.09193745,-0.013900086
0,-0.47876912,0.02356714
0,-0.07695088,-0.11148317
1,0.06607531,0.094455905
1,-0.11800328,0.21937999
0,0.29767498,-0.11462374
0,-0.13415569,0.07698111
1,-0.008692145,0.22636405
0,0.18826321,-0.15546353
1,-0.1928665,0.35699666
1,0.019351747,-0.30405027
0,0.073185,-0.02107735
0,-0.042346463,0.029174805
1,-0.21378016,-0.057677045
0,-0.0895472,0.050700307
0,0.25187394,-0.15879716
0,0.023258042,-0.03529653
1,0.25531587,0.08036098
1,-0.065564744,-0.013054147
0,-0.003681114,-0.07169099
1,0.17658633,-0.13518135
0,-0.11357534,0.12051207
0,-0.07836681,0.073107965
1,-0.18211195,0.1195926
1,-0.119577214,-0.20775355
1,0.23784807,-0.39049703
1,-0.11500843,-0.30089152
1,-0.017363166,0.026130483
0,-0.17193948,0.05803808
1,-0.2640083,0.25163895
1,0.25065854,-0.010691628
0,0.07632871,0.19359891
0,-0.014363075,-0.079043135
1,0.034038085,-0.10156374
0,0.08219281,0.033223823
0,-0.055480815,-0.024656206
0,-0.21007204,-0.013786972
1,0.072496206,0.15338728
1,-0.21331567,0.14803371
1,0.08267498,0.31340355
0,0.0005216189,0.143283
1,0.25788832,-0.004774973
0,0.029997263,-0.03127566
0,-0.006705655,-0.10790652
1,0.44740686,-0.33917552
0,-0.015286397,-0.210515
1,0.33203685,0.24406345
0,0.082001865,0.12855029
0,-0.15563658,-0.077377036
0,0.2171202,-0.0018647462
0,-0.12831205,0.09935806
0,-0.10650715,0.07099202
0,0.227043,0.116201974
1,-0.024276141,0.46376556
0,-0.06388767,-0.008360222
0,-0.041620124,0.21803434
0,-0.31609342,-0.28630906
1,-0.0620865,0.0027659237
0,0.23211575,-0.005769521
0,0.104241416,0.04107236
1,0.406588,-0.04219012
1,-0.27303648,-0.07768604
0,-0.059311505,0.016218677
1,-0.3918325,0.19364661
0,-0.060746796,0.10023635
0,0.42908934,-0.012513325
1,0.14504528,0.024705835
1,0.16198838,0.13876355
0,0.31166556,-0.13602333
1,0.11479302,0.39405984
0,-0.02536876,0.061374128
1,-0.33376747,0.28408027
0,-0.10188076,0.14096303
0,0.045975704,0.012494281
1,-0.4874867,-0.35964924
1,-0.108106375,0.15178294
1,-0.10805616,-0.3523367
1,-0.15023102,-0.12545247
0,-0.41783285,-0.024647936
0,-0.098235756,0.030042231
1,-0.13705544,0.104326695
0,0.022657108,-0.066469476
1,-0.0015608594,-0.039196655
0,0.24450547,-0.1321698
0,-0.19784315,-0.037606418
0,-0.40053955,-0.020027667
1,0.20109265,0.22693188
1,-0.4856496,-0.07577008
0,-0.19360812,-0.08938013
0,0.16652766,0.0029004365
1,-0.26899067,-0.29371238
0,0.1907665,0.15197788
0,-0.0037284978,0.16565445
0,0.13620017,0.09977795
1,0.14574032,-0.16007282
0,0.1216397,0.12272039
1,-0.041875333,0.14267036
0,-0.15275863,-0.09518166
1,-0.20689374,0.37643564
1,0.08057052,-0.0047705024
1,-0.16610655,-0.08385305
0,0.09631802,0.0119424015
1,-0.11708063,-0.21910636
0,-0.26359627,0.08890958
1,0.058867637,-0.012107149
0,-0.04996334,0.10950111
0,-0.23946199,-0.12501676
1,0.11693202,0.046826586
0,0.06434114,-0.570837
1,-0.124211684,-0.12097965
1,0.39132947,-0.013844505
1,0.03378926,-0.41324323
1,0.29349083,-0.0960695
0,-0.33982363,-0.28064668
1,0.080813184,0.1282177
1,0.21651831,-0.03937687
1,-0.22373511,-0.29270273
1,0.3357997,-0.25661647
1,0.0028826706,-0.023320213
0,0.04905395,0.02526009
0,0.032267075,-0.14392968
0,0.1373755,0.11266277
0,-0.12713662,0.06666061
1,0.20417823,-0.11784117
1,-0.06160318,0.25451592
1,-0.13123147,-0.39740968
1,-0.119187504,-0.022962794
0,-0.043418504,0.047880813
0,-0.07800081,-0.020675495
0,-0.057423137,0.109485686
1,0.14003631,-0.13361426
1,-0.33381477,0.016292326
0,-0.27275956,0.18336603
1,-0.028206877,-0.0640998
0,-0.12462704,-0.037480354
1,0.11870128,-0.19748218
0,-0.12445384,-0.12486823
1,0.16218492,0.21386133
1,0.21353538,-0.007506132
1,0.24737516,0.10150191
1,0.53419995,0.12390598
0,-0.14185628,-0.04282029
1,0.42391616,0.14058915
1,-0.049470007,-0.17765944
0,-0.15893452,0.035047397
1,0.3551845,0.09286265
1,-0.33905712,-0.483346
1,-0.40253082,0.2494247
0,-0.10976364,0.09566449
1,-0.003140457,0.0047027916
1,-0.020068437,-0.068093345
0,-0.2859474,0.010765813
1,-0.1158091,-0.12548341
1,-0.059803516,-0.11099212
0,-0.34414232,0.0683014
1,0.17429575,0.008423619
0,-0.08031392,0.003087908
0,-0.1509016,0.10155657
1,0.09019822,-0.39299595
0,0.24232417,-0.04725036
1,-0.18799365,0.13003327
0,0.3339264,-0.060178846
1,0.021437686,-0.32976002
1,0.05347847,0.18679743
0,-0.1547991,-0.2760108
0,0.30287835,-0.1816593
1,-0.2870647,0.030987203
0,0.13728625,0.21813968
1,0.0204975,0.3060282
1,-0.02237096,-0.03284885
1,0.07553847,-0.22867952
0,-0.16873848,-0.12762673
1,-0.005137082,-0.21108891
1,-0.0038653668,-0.36818582
1,0.15525332,0.121139094
1,0.18315151,-0.07019104
1,0.31814983,-0.17690976
1,0.28238082,-0.010834202
0,0.049413692,0.22447568
0,0.19935575,-0.06019558
0,0.040367622,0.17693982
0,-0.13048844,-0.23690714
0,0.06404702,0.13910268
1,0.011340857,0.05922568
0,0.050913576,0.098603964
1,-0.088725984,-0.16872586
1,-0.27763447,-0.05174379
1,0.30778086,-0.08994709
1,-0.237052,-0.21591382
0,0.23236415,-0.094028786
1,-0.37746006,-0.0712509
0,-0.023567887,0.1124924
0,-0.0896744,-0.18717931
1,-0.03224389,0.39905286
0,0.33069658,-0.06622809
1,-0.040730394,-0.06196405
0,-0.026203351,-0.08298959
0,0.0048810057,0.25326344
1,-0.23116888,0.18782473
1,-0.055634372,0.18534395
0,-0.032262534,-0.5635178
1,-0.044668537,-0.02087529
1,-0.05301529,0.03370042
0,-0.21590877,0.03851021
1,0.25541073,0.22262388
1,0.17410262,-0.32683468
0,0.09505293,0.04077582
1,0.100506306,-0.3200664
1,-0.025364358,-0.12062694
1,0.14904068,-0.028209865
0,0.16705324,-0.18541612
0,-0.007272225,0.057389125
1,0.07072994,0.18116021
0,-0.22437978,-0.019140154
0,0.1171222,0.0099539235
0,-0.16075666,-0.0871477
1,-0.20030239,-0.3696832
0,-0.10490678,0.03641899
1,-0.07926275,-0.037213907
1,0.37097323,0.27269936
1,-0.12479809,0.075770944
0,-0.062039703,-0.06085077
0,0.17251316,0.13089879
0,0.15451057,0.08400908
0,0.1745103,0.029497012
0,0.19473118,-0.07421534
1,-0.07331242,0.063229926
0,0.19451164,0.12728819
1,-0.12942283,0.11280608
1,-0.15840173,0.05073598
0,-0.09735146,-0.017939314
1,-0.40066049,0.21798855
0,-0.2530328,0.013779908
0,-0.0051432773,-0.3327542
1,0.4000178,0.33226204
1,-0.40872946,-0.046089455
0,0.110693395,-0.033181384
0,0.17056139,0.00034424663
1,0.1807622,0.10615574
1,0.03317151,-0.07880513
1,0.037361678,0.36325902
1,0.42497963,0.036584496
1,-0.08159201,-0.0076874346
1,-0.06536185,0.07716778
0,-0.18201804,-0.07661863
1,-0.1252527,0.05240476
0,-0.024380673,-0.12166421
0,0.030439008,-0.0023985952
1,0.20857348,0.029931001
0,-0.05462668,0.10862753
1,0.16523099,0.036588833
0,0.19166392,-0.116957024
0,-0.011248276,-0.14541374
1,0.14690232,-0.02668193
1,-0.16043824,0.049492642
1,0.15062219,0.17142393
1,0.12883918,0.070380114
0,0.0059360787,-0.08427276
0,0.020755641,0.10238924
0,0.014311913,0.14721414
0,-0.07119882,-0.11270197
1,-0.21757159,-0.17818882
0,0.040114496,0.057878286
1,0.046553988,-0.16973521
0,-0.11675355,0.107695185
0,-0.49211162,0.096061595
0,-0.11936407,-0.07310277
0,-0.20790356,0.09135626
0,0.14942868,0.053127408
1,-0.27465323,0.035902515
0,-0.036919754,0.08309851
1,0.2763863,-0.06354056
1,-0.1623781,-0.26176256
1,0.09769362,0.0048811287
0,-0.08295553,0.20076954
0,-0.2669349,0.09984188
0,-0.22107136,-0.017417789
1,0.047852796,0.11379086
0,0.03469715,-0.04109861
0,0.12902445,-0.038750738
1,0.079481274,0.037727877
0,0.30986124,0.17456114
1,-0.35708517,0.19543505
1,-0.12784106,-0.14987631
1,0.040949132,-0.113585696
1,-0.39718127,-0.023117632
1,-0.20616758,-0.17979841
0,0.0800982,-0.043371826
1,0.13482004,0.348099
1,-0.3038107,0.10942721
0,0.010852769,-0.06175533
1,0.0024449006,-0.14935113
1,-0.2042636,0.08376544
1,-0.300458,-0.08057901
1,0.33709973,-0.28569865
0,0.055506635,0.13797659
0,0.18373796,0.1505466
0,-0.0994384,0.071206585
0,-0.11502284,-0.058828816
1,0.30499533,0.03752424
1,-0.17513162,-0.009324595
0,0.13917303,-0.058702126
1,0.062088337,-0.1599824
0,0.05373886,-0.10191713
0,0.3738718,-0.024371281
0,0.19727333,-0.025711253
0,-0.25223625,0.14556703
0,-0.035669178,0.10718267
0,0.048100483,0.05769194
1,0.124458715,-0.1588418
0,0.06613913,-0.027098104
0,0.22078803,-0.11281602
0,-0.27761942,0.024610743
1,-0.20109907,-0.09003751
0,-0.12244086,-0.022174895
1,-0.21814838,0.4933232
0,-0.08618145,-0.10368475
0,-0.08026686,-0.0407802
0,0.3409503,0.1433911
1,0.39213705,0.11043531
1,-0.29683495,-0.2954229
0,-0.29962656,-0.2679487
0,-0.14071475,-0.044247046
1,0.16693392,-0.09324084
0,0.34706014,0.107204735
0,0.18961118,0.11937232
1,0.1178028,-0.26410955
1,-0.17630115,0.12990983
0,0.20655027,-0.13094614
1,-0.18418223,-0.13920863
1,0.2910598,0.09166156
1,-0.048241727,-0.13752
1,-0.099874154,-0.04630713
1,-0.05685996,0.05629403
0,-0.011038007,0.29702112
0,-0.2524494,-0.15302499
0,-0.014602363,-0.20519002
1,-0.15816025,-0.13816144
0,-0.10325986,-0.00070400536
1,0.15218705,0.30370137
0,-0.08200388,0.021458857
1,0.15481071,0.009045228
0,0.008744001,-0.03886217
1,-0.0545053,0.25030518
0,-0.135576,0.075743556
1,0.37997895,0.36283016
0,0.18667795,-0.024258703
1,-0.009181812,0.0069251508
0,-0.09688501,0.1770976
0,0.30228645,0.0048727393
1,0.5566848,0.28492796
1,-0.053170357,0.2343089
1,0.0019633882,-0.14917041
0,-0.15466172,-0.2324815
1,0.12546276,0.39917678
0,0.36362493,-0.13922052
1,-0.03839076,-0.16382198
1,-0.049697604,0.33834037
0,0.028513584,0.049020573
1,-0.03386856,-0.1946177
0,-0.053849533,0.040326074
0,-0.2078644,0.020757645
1,0.22198892,-0.13741742
0,-0.08410373,0.18595992
1,-0.40218246,0.3253675
0,0.018196028,-0.06342502
1,0.019904789,-0.2915728
1,0.3180238,0.09826929
0,0.12829584,0.062254943
0,-0.20315878,-0.21663772
0,0.13863346,-0.14096154
0,0.08367893,-0.011778608
1,0.3879526,-0.2333398
1,-0.022278324,0.2075478
0,-0.114669845,0.013039038
1,0.22026661,0.067199245
0,-0.09063734,0.24132937
1,-0.450221,-0.14351682
0,0.04056913,0.011179842
0,0.07253453,-0.011244491
1,-0.15235806,0.19984144
0,-0.27358738,0.13716903
0,0.08339393,-0.103101
0,-0.12275627,0.11255878
0,0.032384295,-0.13690151
1,0.29833585,0.0045177788
0,-0.072551444,-0.11102526
1,-0.5122697,0.26371086
0,0.00034496188,0.34869987
0,-0.26172382,-0.18639483
0,0.008122068,-0.13058574
0,0.12584934,0.01648125
0,-0.21119203,0.0063060075
1,-0.25403938,-0.067854136
1,-0.029870387,-0.07579103
1,0.22662008,0.06546213
0,0.20120864,-0.08004953
1,-0.10666497,0.17244193
1,0.13483779,0.15757525
1,-0.17254888,-0.2735703
1,0.09630722,0.028533563
1,0.20738187,0.109897316
0,-0.22106223,-0.12521003
0,-0.10878335,0.0011641979
1,-0.06687257,-0.24547787
1,-0.089784235,0.09198949
1,-0.08815473,0.18886289
0,0.24484885,0.048995122
1,0.05347793,0.29263723
1,0.10011986,0.23861854
0,0.38110542,-0.1028005
0,0.0060947575,0.04297726
1,0.28626028,0.17852657
1,0.102574006,-0.24415232
0,-0.008089393,0.061901927
1,-0.5406441,-0.36272556
0,-0.26929575,-0.016415834
1,-0.056583308,-0.5453415
0,0.25548208,0.072711274
0,-0.08690698,0.17689551
1,-0.020366054,-0.09478293
1,-0.13898972,-0.39153016
0,0.10498476,-0.13287134
1,-0.102238804,0.22958267
0,0.26920038,0.2784021
1,-0.20954025,0.26231027
1,-0.15847823,0.2928558
0,-0.22439049,-0.17274483
1,0.1263574,-0.44500083
0,0.121150225,0.11034827
1,0.19851187,0.4190718
0,-0.22753978,0.20290834
1,0.1379923,-0.3785318
0,0.007876702,0.09730632
1,-0.27015913,-0.39312488
1,-0.18799722,-0.06425519
0,-0.11564009,-0.08066955
0,-0.23765391,-0.06324081
0,0.2586019,-0.12186463
0,0.21000555,0.03149318
1,-0.029140547,0.075353436
1,-0.03472703,-0.18089981
0,0.06770337,0.01920028
0,-0.18881245,-0.023297414
1,0.2527152,0.16536358
0,0.33649388,0.04082022
0,0.083652064,-0.06662287
0,-0.029438954,0.0238081
0,0.26948044,0.105946995
0,-0.064955935,-0.07009299
1,0.34332454,0.19533569
0,0.1642339,-0.16380055
0,-0.27441773,0.18532702
1,0.20824388,-0.4769143
0,0.122703925,0.03441277
1,0.1416582,-0.1295679
0,0.09804849,0.043785796
0,0.026162066,-0.003972754
0,0.13499233,-0.06657913
1,0.33892572,0.022925124
1,0.348215,0.04055515
1,-0.007993972,0.42368007
0,7.311627e-05,0.06783365
0,-0.33787918,-0.06627606
1,0.13290817,-0.3567472
0,-0.23895338,-0.008964777
0,-0.17710175,0.0053622574
0,0.079172224,-0.049622223
1,0.27143547,-0.013608679
1,-0.055008233,-0.34263605
0,-0.25500184,0.014307648
0,-0.124928325,-0.06791009
0,0.12056194,0.060341768
1,0.006565731,0.3679827
0,0.009052798,0.11854682
0,-0.011812095,0.031427115
0,0.23006284,0.016908325
1,-0.061904106,0.11900205
0,-0.17127404,-0.20020394
0,0.14235094,-0.01664196
1,0.27130857,0.16273957
1,0.379305,-0.38317215
1,-0.35305902,-0.07885632
1,-0.25701806,0.1390456
1,0.2982322,-0.27751136
1,0.4498443,-0.009387717
1,-0.2877599,-0.29665226
0,-0.15327379,0.024645545
0,0.22168699,0.032203227
1,-0.15598412,0.25586435
1,-0.079219446,-0.48118377
0,-0.050659165,-0.08261071
1,0.3196879,0.1173515
1,-0.19842952,0.24837479
0,-0.13397089,0.09325281
0,-0.32421803,0.2325071
0,0.0024046004,-0.10956095
1,0.11107002,0.26364785
1,-0.2796645,0.019509956
0,0.15822011,0.10923907
1,-0.020283762,0.1437082
1,0.27346554,0.08441873
0,-0.09865677,0.19492257
1,-0.06081217,-0.26166523
0,-0.0058597997,0.1402517
1,-0.0236602,0.08151454
1,0.07001445,0.08614016
0,-0.10089888,0.04196176
0,0.019037329,-0.1018876
1,0.24124485,0.06898281
0,0.36389232,-0.092855796
1,0.1790022,-0.01789388
0,-0.17360479,0.04849086
0,-0.031979658,-0.16775374
1,-0.40664458,-0.054822862
1,-0.5229016,-0.24792747
0,0.26615363,-0.0043619126
1,-0.13423437,0.0034792274
1,0.1522851,0.39620805
0,-0.055328384,0.11007813
1,-0.13186279,0.012915276
1,0.17294496,-0.22181888
1,-0.010075163,-0.067114934
1,-0.3953486,-0.16210441
0,-0.10439454,-0.021039605
1,0.14779869,0.07387565
1,0.41601762,-0.3628078
0,-0.0728834,-0.09349541
0,-0.4225279,0.057329148
1,-0.017792424,0.06256307
0,0.13607812,0.09409086
0,0.10304597,0.07904599
1,-0.058931302,-0.17229165
1,0.4811411,-0.08255036
0,0.025082305,-0.08925992
1,0.052294943,-0.0017221719
1,-0.34601778,0.13483466
0,-0.23730841,-0.026412755
1,-0.03979092,-0.16254865
1,-0.07841343,-0.20435385
0,-0.020951152,-0.07367304
1,-0.33065462,-0.4820488
1,-0.1389842,0.00978636
0,-0.077671,0.25685716
0,-0.09802385,-0.025117666
1,-0.0995695,0.04614094
0,-0.00035925582,0.3307888
1,0.047175203,-0.5978359
1,0.030378547,-0.109940186
1,-0.04943156,-0.003975898
1,-0.22154911,0.5961431
0,0.15739903,0.019068599
1,0.10481854,-0.28301567
1,-0.041616876,-0.24405457
1,0.06343049,0.41165304
1,-0.3787743,-0.082718566
1,0.0123348385,0.36589146
0,0.09593326,0.10179935
1,0.25362206,0.40839177
1,0.08238663,-0.10544483
0,-0.00037479773,-0.105750576
1,-0.099926874,0.39303565
1,0.19117835,0.24029773
1,0.19963819,0.085570075
1,-0.19474404,0.16148633
1,0.18781278,0.18930992
0,-0.2932375,-0.2308759
1,0.39127553,0.36321366
1,-0.116203904,0.479396
0,-0.054607194,0.071607985
0,0.12079471,-0.0454192
1,0.38437337,0.07390039
0,0.040608715,0.08678682
1,0.17689489,-0.33415663
0,0.1753793,0.06248787
0,-0.249675,0.20906234
0,-0.061569512,-0.074434474
1,0.35774124,0.13497952
