label,0.05,0.25,0.5,0.75,0.95
0,-0.12719280943274497,-0.04773422237485647,0.0071174888871610165,0.06395593658089638,0.16139937490224837
1,-0.21456664651632307,-0.057616764679551125,0.04803712107241154,0.15309425443410873,0.30620260685682293
